arm,engine_rank,minute,attributed_pct,late_share_run_pct,resident_chat_ontime,share_chat_ontime_pct,resident_chat_late,share_chat_late_pct,resident_deepresearch_ontime,share_deepresearch_ontime_pct,resident_deepresearch_late,share_deepresearch_late_pct,resident_swe_ontime,share_swe_ontime_pct,resident_swe_late,share_swe_late_pct,resident_total,unit
Llumnix SLO,4,31.0000,100.0000,37.8400,82.1246,44.0326,20.9632,11.2398,64.1173,34.3777,1.7638,0.9457,17.5397,9.4042,0.0000,0.0000,186.5086,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,32.0000,100.0000,37.8400,74.4203,57.4023,3.8406,2.9623,41.1791,31.7625,0.0404,0.0312,10.1664,7.8416,0.0000,0.0000,129.6469,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,33.0000,100.0000,37.8400,76.6854,53.2832,13.8086,9.5946,39.6896,27.5775,0.0000,0.0000,13.2323,9.1942,0.5045,0.3505,143.9203,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,34.0000,100.0000,37.8400,32.4744,12.9667,116.3324,46.4505,74.4999,29.7471,0.0000,0.0000,17.4770,6.9784,9.6601,3.8572,250.4437,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,35.0000,100.0000,37.8400,6.2586,3.3816,41.5727,22.4620,102.2710,55.2577,0.0726,0.0392,29.1557,15.7530,5.7495,3.1065,185.0801,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,36.0000,100.0000,37.8400,0.8863,0.5194,9.3037,5.4515,131.5591,77.0874,14.2391,8.3434,8.0125,4.6950,6.6615,3.9033,170.6622,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,37.0000,100.0000,37.8400,0.2356,0.1333,1.4443,0.8175,132.3746,74.9248,41.6222,23.5584,0.9294,0.5260,0.0706,0.0400,176.6766,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,38.0000,100.0000,37.8400,0.0554,0.0317,0.2874,0.1646,125.8416,72.0885,47.3811,27.1423,0.9294,0.5324,0.0706,0.0404,174.5654,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,39.0000,100.0000,37.8400,0.0000,0.0000,0.0000,0.0000,125.0576,71.9748,46.6910,26.8722,0.9294,0.5349,1.0740,0.6181,173.7520,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,40.0000,100.0000,37.8400,0.9707,0.6670,0.0060,0.0042,110.8325,76.1602,31.4790,21.6312,0.8649,0.5944,1.3723,0.9430,145.5254,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,41.0000,100.0000,37.8400,57.1877,46.8280,7.4623,6.1105,43.6775,35.7652,1.6765,1.3728,12.0995,9.9076,0.0195,0.0159,122.1230,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,42.0000,100.0000,37.8400,61.8601,27.5580,74.0222,32.9760,70.7525,31.5194,0.0150,0.0067,17.8228,7.9399,0.0000,0.0000,224.4727,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,43.0000,100.0000,37.8400,52.2201,36.0267,28.0460,19.3490,56.3403,38.8691,0.0000,0.0000,8.3421,5.7552,0.0000,0.0000,144.9486,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,44.0000,100.0000,37.8400,43.5524,60.2691,0.0781,0.1080,24.4154,33.7868,0.0000,0.0000,4.2173,5.8360,0.0000,0.0000,72.2631,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,45.0000,100.0000,37.8400,6.7841,7.6045,10.2358,11.4737,48.3322,54.1774,0.3963,0.4442,12.5422,14.0590,10.9204,12.2411,89.2110,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,46.0000,100.0000,37.8400,0.7877,0.4375,6.3142,3.5068,126.9578,70.5112,24.5624,13.6417,10.4465,5.8019,10.9849,6.1009,180.0533,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,47.0000,100.0000,37.8400,0.0663,0.0352,1.1118,0.5912,134.5000,71.5220,38.7715,20.6172,0.0000,0.0000,13.6044,7.2343,188.0540,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,48.0000,100.0000,37.8400,0.2403,0.1286,8.5531,4.5758,132.0908,70.6671,20.5071,10.9711,7.5569,4.0429,17.9715,9.6145,186.9197,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,49.0000,100.0000,37.8400,0.0772,0.0382,1.5847,0.7839,145.8323,72.1337,45.1374,22.3265,0.8539,0.4224,8.6840,4.2954,202.1695,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,50.0000,100.0000,37.8400,0.0000,0.0000,0.0000,0.0000,135.0715,60.0529,89.8493,39.9471,0.0000,0.0000,0.0000,0.0000,224.9208,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,51.0000,100.0000,37.8400,0.0000,0.0000,0.0000,0.0000,147.4735,61.7345,91.4099,38.2655,0.0000,0.0000,0.0000,0.0000,238.8834,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,52.0000,100.0000,37.8400,0.0000,0.0000,0.0000,0.0000,144.7089,59.5920,98.1237,40.4080,0.0000,0.0000,0.0000,0.0000,242.8327,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,53.0000,100.0000,37.8400,0.0000,0.0000,0.0000,0.0000,149.0388,60.4854,97.3657,39.5146,0.0000,0.0000,0.0000,0.0000,246.4045,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,54.0000,100.0000,37.8400,0.0000,0.0000,0.0000,0.0000,147.7823,62.1687,89.9294,37.8313,0.0000,0.0000,0.0000,0.0000,237.7117,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,55.0000,100.0000,37.8400,0.0000,0.0000,0.0000,0.0000,138.4962,62.1817,84.2321,37.8183,0.0000,0.0000,0.0000,0.0000,222.7283,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,56.0000,100.0000,37.8400,0.0000,0.0000,0.0000,0.0000,120.7810,58.2701,86.4970,41.7299,0.0000,0.0000,0.0000,0.0000,207.2780,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,57.0000,100.0000,37.8400,0.0000,0.0000,0.0000,0.0000,133.4940,61.9992,81.8218,38.0008,0.0000,0.0000,0.0000,0.0000,215.3158,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,58.0000,100.0000,37.8400,0.0000,0.0000,0.0000,0.0000,128.5106,62.4121,77.1510,37.4690,0.0000,0.0000,0.2448,0.1189,205.9064,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,59.0000,100.0000,37.8400,1.9516,1.1184,13.6126,7.8010,100.0425,57.3314,52.9363,30.3362,1.0411,0.5966,4.9145,2.8163,174.4986,mean concurrently resident requests in a 60 s window
Llumnix SLO,4,60.0000,100.0000,37.8400,0.0032,1.2409,0.0335,13.1439,0.1273,49.8987,0.0570,22.3190,0.0107,4.2110,0.0234,9.1866,0.2552,mean concurrently resident requests in a 60 s window
PolyServe,1,0.0000,100.0000,24.4300,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,mean concurrently resident requests in a 60 s window
PolyServe,1,1.0000,100.0000,24.4300,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,mean concurrently resident requests in a 60 s window
PolyServe,1,2.0000,100.0000,24.4300,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,mean concurrently resident requests in a 60 s window
PolyServe,1,3.0000,100.0000,24.4300,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,mean concurrently resident requests in a 60 s window
PolyServe,1,4.0000,100.0000,24.4300,66.1326,75.2669,16.7417,19.0540,0.0000,0.0000,0.0000,0.0000,4.9899,5.6791,0.0000,0.0000,87.8642,mean concurrently resident requests in a 60 s window
PolyServe,1,5.0000,100.0000,24.4300,168.8931,43.9082,209.4552,54.4534,0.0000,0.0000,0.0000,0.0000,6.3022,1.6384,0.0000,0.0000,384.6505,mean concurrently resident requests in a 60 s window
PolyServe,1,6.0000,100.0000,24.4300,157.5707,38.6864,249.5154,61.2604,0.0000,0.0000,0.0000,0.0000,0.2168,0.0532,0.0000,0.0000,407.3028,mean concurrently resident requests in a 60 s window
PolyServe,1,7.0000,100.0000,24.4300,166.7705,39.7479,252.8005,60.2521,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,419.5710,mean concurrently resident requests in a 60 s window
PolyServe,1,8.0000,100.0000,24.4300,175.2210,42.1352,240.6330,57.8648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,415.8540,mean concurrently resident requests in a 60 s window
PolyServe,1,9.0000,100.0000,24.4300,184.0460,44.7421,227.3023,55.2579,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,411.3483,mean concurrently resident requests in a 60 s window
PolyServe,1,10.0000,100.0000,24.4300,246.4538,60.0742,163.7952,39.9258,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,410.2490,mean concurrently resident requests in a 60 s window
PolyServe,1,11.0000,100.0000,24.4300,252.9086,62.1336,154.1312,37.8664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,407.0398,mean concurrently resident requests in a 60 s window
PolyServe,1,12.0000,100.0000,24.4300,240.1087,58.6959,168.9636,41.3041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,409.0723,mean concurrently resident requests in a 60 s window
PolyServe,1,13.0000,100.0000,24.4300,280.4611,84.2842,52.2954,15.7158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,332.7564,mean concurrently resident requests in a 60 s window
PolyServe,1,14.0000,100.0000,24.4300,253.7233,99.0370,2.4671,0.9630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,256.1904,mean concurrently resident requests in a 60 s window
PolyServe,1,15.0000,100.0000,24.4300,132.7659,66.1163,28.2347,14.0606,12.2045,6.0778,0.0000,0.0000,25.5921,12.7446,2.0095,1.0007,200.8067,mean concurrently resident requests in a 60 s window
PolyServe,1,16.0000,100.0000,24.4300,70.4707,48.3853,15.9048,10.9203,6.1818,4.2445,0.0000,0.0000,53.0874,36.4499,0.0000,0.0000,145.6447,mean concurrently resident requests in a 60 s window
PolyServe,1,17.0000,100.0000,24.4300,59.6779,44.0213,10.1156,7.4618,27.4780,20.2691,0.0000,0.0000,38.2943,28.2478,0.0000,0.0000,135.5658,mean concurrently resident requests in a 60 s window
PolyServe,1,18.0000,100.0000,24.4300,66.2018,46.2858,7.0782,4.9488,25.0486,17.5130,0.0000,0.0000,44.6997,31.2524,0.0000,0.0000,143.0282,mean concurrently resident requests in a 60 s window
PolyServe,1,19.0000,100.0000,24.4300,91.0023,53.6167,22.4862,13.2484,5.6586,3.3339,0.0000,0.0000,50.5802,29.8009,0.0000,0.0000,169.7274,mean concurrently resident requests in a 60 s window
PolyServe,1,20.0000,100.0000,24.4300,138.6980,61.5917,44.8409,19.9125,0.0023,0.0010,0.0000,0.0000,41.6481,18.4947,0.0000,0.0000,225.1893,mean concurrently resident requests in a 60 s window
PolyServe,1,21.0000,100.0000,24.4300,119.3079,59.8407,32.1606,16.1306,0.0000,0.0000,0.0000,0.0000,47.9073,24.0286,0.0000,0.0000,199.3759,mean concurrently resident requests in a 60 s window
PolyServe,1,22.0000,100.0000,24.4300,114.6622,62.3115,15.3600,8.3472,0.0000,0.0000,0.0000,0.0000,53.9923,29.3413,0.0000,0.0000,184.0145,mean concurrently resident requests in a 60 s window
PolyServe,1,23.0000,100.0000,24.4300,110.7445,58.3349,27.2748,14.3671,0.0000,0.0000,0.0000,0.0000,51.8233,27.2980,0.0000,0.0000,189.8427,mean concurrently resident requests in a 60 s window
PolyServe,1,24.0000,100.0000,24.4300,85.3263,52.8790,20.4127,12.6503,4.0407,2.5042,0.0000,0.0000,51.5816,31.9665,0.0000,0.0000,161.3613,mean concurrently resident requests in a 60 s window
PolyServe,1,25.0000,100.0000,24.4300,71.6383,51.2768,6.7548,4.8349,18.9456,13.5608,0.0000,0.0000,42.3703,30.3276,0.0000,0.0000,139.7090,mean concurrently resident requests in a 60 s window
PolyServe,1,26.0000,100.0000,24.4300,89.8997,55.7565,12.1288,7.5224,6.9566,4.3145,0.0000,0.0000,52.2511,32.4066,0.0000,0.0000,161.2362,mean concurrently resident requests in a 60 s window
PolyServe,1,27.0000,100.0000,24.4300,99.4036,59.4463,12.7331,7.6148,0.4706,0.2815,0.0000,0.0000,54.6084,32.6575,0.0000,0.0000,167.2157,mean concurrently resident requests in a 60 s window
PolyServe,1,28.0000,100.0000,24.4300,80.4993,53.1530,10.8525,7.1658,16.0057,10.5685,0.0000,0.0000,44.0906,29.1127,0.0000,0.0000,151.4481,mean concurrently resident requests in a 60 s window
PolyServe,1,29.0000,100.0000,24.4300,54.8562,39.7515,11.2786,8.1730,47.2081,34.2093,0.0000,0.0000,24.6550,17.8662,0.0000,0.0000,137.9980,mean concurrently resident requests in a 60 s window
PolyServe,1,30.0000,100.0000,24.4300,65.8654,48.5221,16.2319,11.9578,48.0180,35.3742,0.0000,0.0000,5.6277,4.1459,0.0000,0.0000,135.7431,mean concurrently resident requests in a 60 s window
PolyServe,1,31.0000,100.0000,24.4300,67.3484,51.4502,2.3852,1.8222,61.1666,46.7277,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.9002,mean concurrently resident requests in a 60 s window
PolyServe,1,32.0000,100.0000,24.4300,7.4401,18.3991,0.3143,0.7773,32.6830,80.8237,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.4375,mean concurrently resident requests in a 60 s window
PolyServe,1,33.0000,100.0000,24.4300,34.2234,44.7159,2.8194,3.6838,39.4828,51.5877,0.0000,0.0000,0.0096,0.0126,0.0000,0.0000,76.5353,mean concurrently resident requests in a 60 s window
PolyServe,1,34.0000,100.0000,24.4300,155.6517,58.6466,73.1541,27.5631,31.0793,11.7101,0.0000,0.0000,5.5213,2.0803,0.0000,0.0000,265.4064,mean concurrently resident requests in a 60 s window
PolyServe,1,35.0000,100.0000,24.4300,190.6602,49.8402,186.6669,48.7963,0.1797,0.0470,0.0000,0.0000,5.0362,1.3165,0.0000,0.0000,382.5430,mean concurrently resident requests in a 60 s window
PolyServe,1,36.0000,100.0000,24.4300,194.3492,47.2024,217.3863,52.7976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,411.7355,mean concurrently resident requests in a 60 s window
PolyServe,1,37.0000,100.0000,24.4300,220.3360,52.5841,198.6803,47.4159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,419.0163,mean concurrently resident requests in a 60 s window
PolyServe,1,38.0000,100.0000,24.4300,213.9362,51.3201,202.9298,48.6799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,416.8660,mean concurrently resident requests in a 60 s window
PolyServe,1,39.0000,100.0000,24.4300,235.0396,58.7406,165.0921,41.2594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,400.1318,mean concurrently resident requests in a 60 s window
PolyServe,1,40.0000,100.0000,24.4300,274.6181,77.6477,79.0539,22.3523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,353.6720,mean concurrently resident requests in a 60 s window
PolyServe,1,41.0000,100.0000,24.4300,246.0872,71.9270,92.6323,27.0748,3.4154,0.9983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,342.1349,mean concurrently resident requests in a 60 s window
PolyServe,1,42.0000,100.0000,24.4300,232.2787,57.4180,172.2122,42.5699,0.0486,0.0120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,404.5395,mean concurrently resident requests in a 60 s window
PolyServe,1,43.0000,100.0000,24.4300,267.3421,83.2107,53.9413,16.7893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,321.2833,mean concurrently resident requests in a 60 s window
PolyServe,1,44.0000,100.0000,24.4300,234.8188,94.3874,6.5019,2.6135,7.4611,2.9990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,248.7818,mean concurrently resident requests in a 60 s window
PolyServe,1,45.0000,100.0000,24.4300,221.3495,72.9264,59.3854,19.5653,17.7271,5.8404,0.0000,0.0000,5.0625,1.6679,0.0000,0.0000,303.5246,mean concurrently resident requests in a 60 s window
PolyServe,1,46.0000,100.0000,24.4300,243.0812,62.8970,139.3601,36.0592,2.1646,0.5601,0.0000,0.0000,1.8694,0.4837,0.0000,0.0000,386.4752,mean concurrently resident requests in a 60 s window
PolyServe,1,47.0000,100.0000,24.4300,248.4570,65.4055,130.0406,34.2328,0.0000,0.0000,0.0000,0.0000,1.3740,0.3617,0.0000,0.0000,379.8716,mean concurrently resident requests in a 60 s window
PolyServe,1,48.0000,100.0000,24.4300,223.8786,69.0180,89.0397,27.4494,5.6921,1.7548,0.0000,0.0000,5.7665,1.7777,0.0000,0.0000,324.3769,mean concurrently resident requests in a 60 s window
PolyServe,1,49.0000,100.0000,24.4300,203.1534,47.8363,218.8254,51.5266,1.6510,0.3888,0.0000,0.0000,1.0546,0.2483,0.0000,0.0000,424.6844,mean concurrently resident requests in a 60 s window
PolyServe,1,50.0000,100.0000,24.4300,181.4743,42.5706,244.5637,57.3702,0.0000,0.0000,0.0000,0.0000,0.2526,0.0593,0.0000,0.0000,426.2906,mean concurrently resident requests in a 60 s window
PolyServe,1,51.0000,100.0000,24.4300,175.4346,41.8891,243.3729,58.1109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,418.8076,mean concurrently resident requests in a 60 s window
PolyServe,1,52.0000,100.0000,24.4300,179.0657,43.3084,233.7311,56.5297,0.0000,0.0000,0.0000,0.0000,0.6694,0.1619,0.0000,0.0000,413.4662,mean concurrently resident requests in a 60 s window
PolyServe,1,53.0000,100.0000,24.4300,185.5551,43.0399,245.5679,56.9601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,431.1230,mean concurrently resident requests in a 60 s window
PolyServe,1,54.0000,100.0000,24.4300,187.6302,45.8324,221.2682,54.0492,0.0000,0.0000,0.0000,0.0000,0.4846,0.1184,0.0000,0.0000,409.3830,mean concurrently resident requests in a 60 s window
PolyServe,1,55.0000,100.0000,24.4300,187.0775,44.6706,231.7155,55.3294,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,418.7930,mean concurrently resident requests in a 60 s window
PolyServe,1,56.0000,100.0000,24.4300,205.9163,49.1257,213.2460,50.8743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,419.1623,mean concurrently resident requests in a 60 s window
PolyServe,1,57.0000,100.0000,24.4300,203.4230,47.3219,226.4476,52.6781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,429.8706,mean concurrently resident requests in a 60 s window
PolyServe,1,58.0000,100.0000,24.4300,184.8914,46.8095,209.9379,53.1506,0.0000,0.0000,0.0000,0.0000,0.1577,0.0399,0.0000,0.0000,394.9870,mean concurrently resident requests in a 60 s window
PolyServe,1,59.0000,100.0000,24.4300,162.1259,76.0398,47.5845,22.3180,3.0045,1.4091,0.0000,0.0000,0.4970,0.2331,0.0000,0.0000,213.2119,mean concurrently resident requests in a 60 s window
PolyServe,1,60.0000,100.0000,24.4300,0.0954,67.8812,0.0327,23.2945,0.0124,8.8242,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1406,mean concurrently resident requests in a 60 s window
PolyServe,2,0.0000,100.0000,24.4300,146.6198,92.4130,0.0000,0.0000,7.6762,4.8382,0.0000,0.0000,4.3612,2.7488,0.0000,0.0000,158.6572,mean concurrently resident requests in a 60 s window
PolyServe,2,1.0000,100.0000,24.4300,170.3496,96.2260,0.0000,0.0000,1.0867,0.6139,0.0000,0.0000,5.5944,3.1601,0.0000,0.0000,177.0307,mean concurrently resident requests in a 60 s window
PolyServe,2,2.0000,100.0000,24.4300,135.2073,97.2801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7803,2.7199,0.0000,0.0000,138.9875,mean concurrently resident requests in a 60 s window
PolyServe,2,3.0000,100.0000,24.4300,162.3684,95.3022,3.2619,1.9146,0.0000,0.0000,0.0000,0.0000,4.7418,2.7832,0.0000,0.0000,170.3721,mean concurrently resident requests in a 60 s window
PolyServe,2,4.0000,100.0000,24.4300,238.2089,74.5506,74.6528,23.3636,0.0000,0.0000,0.0000,0.0000,6.6645,2.0858,0.0000,0.0000,319.5263,mean concurrently resident requests in a 60 s window
PolyServe,2,5.0000,100.0000,24.4300,228.7434,56.2871,177.6433,43.7129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,406.3866,mean concurrently resident requests in a 60 s window
PolyServe,2,6.0000,100.0000,24.4300,188.3091,48.1850,202.4950,51.8150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,390.8041,mean concurrently resident requests in a 60 s window
PolyServe,2,7.0000,100.0000,24.4300,155.9833,40.8121,226.2158,59.1879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,382.1992,mean concurrently resident requests in a 60 s window
PolyServe,2,8.0000,100.0000,24.4300,160.6681,40.4710,236.3271,59.5290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,396.9952,mean concurrently resident requests in a 60 s window
PolyServe,2,9.0000,100.0000,24.4300,168.6540,42.0789,232.1499,57.9211,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,400.8039,mean concurrently resident requests in a 60 s window
PolyServe,2,10.0000,100.0000,24.4300,103.3104,72.3822,39.4186,27.6178,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,142.7290,mean concurrently resident requests in a 60 s window
PolyServe,2,11.0000,100.0000,24.4300,49.7854,99.3188,0.3415,0.6812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.1268,mean concurrently resident requests in a 60 s window
PolyServe,2,12.0000,100.0000,24.4300,135.1560,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.1560,mean concurrently resident requests in a 60 s window
PolyServe,2,13.0000,100.0000,24.4300,41.9818,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.9818,mean concurrently resident requests in a 60 s window
PolyServe,2,14.0000,100.0000,24.4300,0.3541,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3541,mean concurrently resident requests in a 60 s window
PolyServe,2,15.0000,100.0000,24.4300,10.3964,11.4690,17.7240,19.5526,45.1586,49.8177,3.0457,3.3599,9.3099,10.2704,5.0132,5.5304,90.6478,mean concurrently resident requests in a 60 s window
PolyServe,2,16.0000,100.0000,24.4300,75.4791,51.4941,6.7032,4.5731,21.3188,14.5444,1.1606,0.7918,41.9158,28.5962,0.0006,0.0004,146.5781,mean concurrently resident requests in a 60 s window
PolyServe,2,17.0000,100.0000,24.4300,69.5220,50.7931,6.8968,5.0388,21.3664,15.6104,0.0240,0.0176,39.0638,28.5402,0.0000,0.0000,136.8731,mean concurrently resident requests in a 60 s window
PolyServe,2,18.0000,100.0000,24.4300,75.7743,52.2680,5.2663,3.6326,13.3445,9.2049,0.0000,0.0000,50.5874,34.8945,0.0000,0.0000,144.9725,mean concurrently resident requests in a 60 s window
PolyServe,2,19.0000,100.0000,24.4300,103.1625,61.5280,6.7678,4.0364,0.0991,0.0591,0.0000,0.0000,57.6383,34.3765,0.0000,0.0000,167.6676,mean concurrently resident requests in a 60 s window
PolyServe,2,20.0000,100.0000,24.4300,129.0137,67.0162,10.6619,5.5383,0.0000,0.0000,0.0000,0.0000,52.8356,27.4455,0.0000,0.0000,192.5112,mean concurrently resident requests in a 60 s window
PolyServe,2,21.0000,100.0000,24.4300,138.4806,67.0338,18.2665,8.8422,0.0000,0.0000,0.0000,0.0000,49.8362,24.1240,0.0000,0.0000,206.5834,mean concurrently resident requests in a 60 s window
