fleet,fleet_short,budget_ms_per_token,crossover_footprint_tokens,crossover_footprint_tokens_min,crossover_footprint_tokens_max,resident_footprint_tokens,resident_footprint_tokens_min,resident_footprint_tokens_max,resident_footprint_p25,resident_footprint_p75,pace_binding_predicted_pct,pace_binding_predicted_pct_min,pace_binding_predicted_pct_max,pace_binding_counted_pct,pace_binding_counted_pct_min,pace_binding_counted_pct_max,kv_pool_tokens,kv_pool_source,sharing_ratio_s,sharing_ratio_s_min,sharing_ratio_s_max,rho_prefill_per_output_token,rho_min,rho_max,c0_ms,c_kv_ms_per_token,c_n_ms_per_request,prefill_rate_tok_per_ms,n_repeats,n_instance_scrapes,n_sole_infeasible_evals,load_window_s,band_definition,scoring_rule
"4 x Llama-3.1-70B, TP=2",70B x4,140,1523.37,704.433,2339.8,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,140.5,1516.65,701.413,2329.32,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,141,1509.98,698.419,2318.93,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,141.5,1503.38,695.451,2308.64,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,142,1496.83,692.507,2298.44,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,142.5,1490.34,689.589,2288.32,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,143,1483.9,686.695,2278.3,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,143.5,1477.52,683.825,2268.36,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,144,1471.19,680.979,2258.51,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,144.5,1464.92,678.157,2248.75,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,145,1458.7,675.358,2239.07,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,145.5,1452.54,672.582,2229.47,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,146,1446.42,669.828,2219.95,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,146.5,1440.36,667.097,2210.52,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,147,1434.35,664.389,2201.16,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,147.5,1428.39,661.702,2191.88,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,148,1422.47,659.037,2182.69,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,148.5,1416.61,656.393,2173.56,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,149,1410.79,653.77,2164.52,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,149.5,1405.02,651.168,2155.55,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Llama-3.1-70B, TP=2",70B x4,150,1399.3,648.587,2146.65,4346.86,4284.23,4409.48,1509.92,5160.82,99.7685,99.6358,99.9012,98.669,98.5357,98.8023,584928,measured,0.690893,0.690305,0.691482,1.99418,1.97986,2.00851,16.3612,1.28216e-05,0.0764286,15.7633,2,26335,362752,3581.18,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,30,82096.3,16724.9,inf,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,30.5,59741.1,14945.2,inf,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,31,46955,13507.9,2.97092e+06,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,31.5,38677.1,12322.8,416517,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,32,32880.5,11328.8,223958,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,32.5,28594.9,10483.3,153154,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,33,25297.7,9755.14,116365,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,33.5,22682.2,9121.6,93826.9,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,34,20556.9,8565.33,78602.8,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,34.5,18795.7,8073.01,67629.4,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,35,17312.5,7634.21,59344.6,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,35.5,16046.3,7240.65,52868.1,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,36,14952.6,6885.67,47666.1,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,36.5,13998.6,6563.88,43396.1,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,37,13158.9,6270.82,39828.3,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,37.5,12414.3,6002.81,36802.5,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,38,11749.5,5756.77,34204,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,38.5,11152.2,5530.11,31948.3,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,39,10612.7,5320.62,29971.7,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,39.5,10123.1,5126.42,28225.4,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,40,9676.56,4945.9,26671.4,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,40.5,9267.79,4777.66,25279.6,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,41,8892.15,4620.49,24025.8,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,41.5,8545.78,4473.33,22890.5,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,42,8225.38,4335.25,21857.7,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,42.5,7928.14,4205.45,20914.1,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,43,7651.63,4083.19,20048.5,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,43.5,7393.76,3967.84,19251.8,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,44,7152.71,3858.82,18515.9,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
