panel,series,x_hours,value,bin_minutes,source
a,arrival_rate_norm,21.40000,0.36943,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.41667,0.37297,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.43333,0.38181,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.45000,0.36844,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.46667,0.37772,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.48333,0.37220,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.50000,0.35617,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.51667,0.35208,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.53333,0.32733,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.55000,0.34147,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.56667,0.32622,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.58333,0.34545,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.60000,0.33374,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.61667,0.33882,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.63333,0.35164,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.65000,0.34612,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.66667,0.35374,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.68333,0.33164,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.70000,0.34004,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.71667,0.36126,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.73333,0.35297,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.75000,0.37684,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.76667,0.34844,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.78333,0.35949,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.80000,0.34015,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.81667,0.34059,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.83333,0.36126,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.85000,0.34181,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.86667,0.35672,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.88333,0.34545,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.90000,0.36114,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.91667,0.35031,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.93333,0.37010,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.95000,0.33694,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.96667,0.34015,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,21.98333,0.33716,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.00000,0.37175,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.01667,0.33407,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.03333,0.31816,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.05000,0.34059,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.06667,0.36192,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.08333,0.33285,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.10000,0.35286,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.11667,0.35054,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.13333,0.33639,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.15000,0.32512,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.16667,0.33904,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.18333,0.34413,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.20000,0.30567,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.21667,0.31727,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.23333,0.32258,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.25000,0.35230,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.26667,0.34324,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.28333,0.34147,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.30000,0.37297,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.31667,0.34866,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.33333,0.33816,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.35000,0.33109,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.36667,0.36380,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.38333,0.34523,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.40000,0.34468,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.41667,0.34512,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.43333,0.35330,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.45000,0.35219,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.46667,0.33341,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.48333,0.32998,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.50000,0.33937,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.51667,0.34810,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.53333,0.32379,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.55000,0.31097,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.56667,0.30987,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.58333,0.33551,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.60000,0.34225,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.61667,0.35971,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.63333,0.33396,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.65000,0.33628,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.66667,0.33606,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.68333,0.36921,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.70000,0.36899,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.71667,0.34667,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.73333,0.33352,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.75000,0.32114,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.76667,0.33937,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.78333,0.32258,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.80000,0.34479,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.81667,0.32468,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.83333,0.35109,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.85000,0.36579,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.86667,0.36512,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.88333,0.36479,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.90000,0.38115,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.91667,0.39131,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.93333,0.38093,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.95000,0.37120,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.96667,0.35871,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,22.98333,0.34147,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.00000,0.32733,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.01667,0.35772,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.03333,0.36192,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.05000,0.32744,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.06667,0.36247,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.08333,0.33949,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.10000,0.36755,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.11667,0.35087,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.13333,0.36954,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.15000,0.31970,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.16667,0.34280,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.18333,0.35120,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.20000,0.30932,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.21667,0.34026,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.23333,0.34015,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.25000,0.36954,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.26667,0.34291,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.28333,0.32534,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.30000,0.34601,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.31667,0.34899,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.33333,0.33418,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.35000,0.35142,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.36667,0.32567,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.38333,0.32147,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.40000,0.32821,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.41667,0.35507,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.43333,0.34523,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.45000,0.33098,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.46667,0.34147,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.48333,0.32832,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.50000,0.35540,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.51667,0.36148,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.53333,0.33584,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.55000,0.36877,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.56667,0.35595,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.58333,0.37651,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.60000,0.34987,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.61667,0.37739,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.63333,0.36479,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.65000,0.35275,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.66667,0.36302,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
a,arrival_rate_norm,23.68333,0.36921,,"Azure LLM Inference 2024 conversation + code, the window in dyn60_azure4d.plan.json"
