arm,run,series,minute,value,n_requests,engine_port,attainment_window_s
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.0040,1943.4130,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.0206,2391.4597,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.0373,2924.6582,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.0540,3238.2178,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.0706,3278.0829,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.0873,3208.9435,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.1040,3071.6481,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.1206,2964.4742,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.1373,2984.2638,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.1540,2847.9247,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.1706,2446.7577,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.1873,1863.1747,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.2040,1024.6218,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.2206,1755.6856,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.2373,2821.5430,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.2540,3792.0334,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.2706,2925.0817,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.2873,2658.1036,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.3040,3619.8208,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.3206,4522.7755,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.3373,3976.8422,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.3540,2895.0764,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.3706,3104.3677,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.3873,3316.3178,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.4040,3676.8207,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.4206,3286.2737,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.4373,4450.8088,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.4540,5137.8809,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.4706,5180.2873,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.4873,4440.1156,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.5040,4224.7352,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.5206,4368.1572,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.5373,4906.1061,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.5540,4420.7382,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.5706,4694.9867,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.5873,4550.1454,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.6040,3595.0383,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.6206,2173.2077,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.6373,2195.3810,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.6540,3566.0179,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.6706,5041.3758,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.6873,4617.8699,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.7040,3547.8146,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.7206,2641.4276,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.7373,3441.5459,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.7540,4353.5950,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.7706,4970.3223,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.7873,3831.3801,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.8040,2841.5223,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.8206,2824.0335,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.8373,3862.7568,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.8540,4332.0973,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.8706,4219.1541,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.8873,4622.8559,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.9040,4983.4271,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.9206,5317.9149,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.9373,4845.0469,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.9540,4507.1868,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.9706,4402.5877,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,38.9873,4161.4166,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.0040,4226.5806,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.0206,4012.6886,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.0373,3965.2785,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.0540,3766.3100,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.0706,3014.1247,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.0873,1880.7045,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.1040,2640.8154,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.1206,4221.3972,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.1373,5452.1097,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.1540,5460.6028,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.1706,4814.5619,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.1873,4824.1240,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.2040,4285.4311,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.2206,4177.7927,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.2373,3938.8347,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.2540,3462.9049,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.2706,3259.6417,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.2873,2493.7398,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.3040,2431.4863,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.3206,2421.4789,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.3373,3403.0611,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.3540,3669.3644,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.3706,3660.6397,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.3873,3004.9892,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.4040,2666.5868,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.4206,2418.2922,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.4373,2906.3598,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.4540,3474.8902,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.4706,3799.5156,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.4873,3720.1019,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.5040,3447.4074,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.5206,3390.1033,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.5373,2503.6510,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.5540,2155.1758,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.5706,1768.9344,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.5873,2742.1000,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.6040,2795.5683,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.6206,2766.0632,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.6373,2319.3131,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.6540,2972.3040,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.6706,3412.6537,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.6873,3445.9539,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.7040,2761.7520,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.7206,3038.5363,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.7373,2688.9337,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.7540,3674.4199,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.7706,3199.8248,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.7873,3246.6510,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.8040,3171.9287,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.8206,3157.5055,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.8373,4080.9183,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.8540,4282.6652,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.8706,4436.7285,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.8873,4279.8760,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.9040,3539.7567,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.9206,3140.7596,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.9373,3001.3683,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.9540,2996.4511,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.9706,2628.1982,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,39.9873,1537.6595,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.0040,764.2866,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.0206,1781.4427,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.0373,2226.9074,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.0540,2283.5840,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.0706,2601.1390,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.0873,2998.9459,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.1040,3297.3957,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.1206,2517.4297,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.1373,2701.5265,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.1540,4399.7581,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.1706,5125.5741,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.1873,4378.5659,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.2040,3113.9273,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.2206,2207.4157,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.2373,2799.6904,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.2540,3597.2787,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.2706,3854.5172,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.2873,4830.0033,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.3040,5370.5415,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.3206,5644.4714,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.3373,4634.3987,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.3540,4163.3276,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.3706,3693.7178,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.3873,4220.6329,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.4040,4062.9342,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.4206,4602.8656,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.4373,4700.0307,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.4540,4335.8402,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.4706,4574.8512,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.4873,4591.5994,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.5040,5329.0860,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.5206,5184.0232,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.5373,4657.1084,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.5540,4049.4200,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.5706,3852.1453,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.5873,4601.4265,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.6040,4579.4472,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.6206,4529.7437,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.6373,3996.5881,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.6540,3437.9009,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.6706,3428.1033,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.6873,3555.2287,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.7040,4210.6265,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.7206,4458.0464,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.7373,4158.8904,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.7540,3660.7486,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.7706,3363.3358,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.7873,3210.9995,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.8040,3595.3144,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.8206,3765.1253,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.8373,4448.3489,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.8540,4168.1999,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.8706,3965.8237,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.8873,3374.6981,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.9040,3690.4960,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.9206,4113.5364,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.9373,4479.2963,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.9540,3907.6093,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.9706,3882.9698,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,40.9873,3958.0359,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.0040,5021.3990,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.0206,4860.5716,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.0373,4958.9637,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.0540,4274.9086,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.0706,4300.5657,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.0873,4535.3762,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.1040,4557.2226,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.1206,4509.1797,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.1373,4152.8954,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.1540,3767.8374,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.1706,3501.5965,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.1873,2975.5912,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.2040,3483.3867,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.2206,3861.3249,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.2373,3825.4229,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.2540,3306.5888,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.2706,3304.5696,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.2873,4262.7281,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.3040,4371.0044,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.3206,4213.4716,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.3373,4067.9205,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.3540,4744.3188,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.3706,4812.6224,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.3873,4982.0278,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.4040,5003.5847,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.4206,5254.2869,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.4373,4464.7930,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.4540,4966.2688,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.4706,5582.7149,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.4873,5531.4986,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.5040,4589.1700,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.5206,3284.2000,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.5373,4222.8821,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.5540,4271.3461,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.5706,4598.1036,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.5873,3714.8484,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.6040,3729.5429,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.6206,3545.5080,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.6373,4386.1669,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.6540,4080.2780,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.6706,4737.3804,,8002,15.0000
Llumnix SLO,260831_2346_exp109r1_slot75_shift,tokens_per_s_engine,41.6873,4433.8482,,8002,15.0000
