panel,series,x_minutes,value,n_requests,attainment_window_s,run,engine_port
a,running_batch_requests,37.70397,220.17398,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,37.72064,217.52211,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,37.73730,216.17410,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,37.75397,216.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,37.77064,219.30307,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,37.78730,217.52289,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,37.80397,217.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,37.82064,219.47517,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,37.83730,216.69990,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,37.85397,220.94979,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,37.87064,222.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,37.88730,222.82487,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,37.90397,225.47445,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,37.92064,225.17525,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,37.93730,227.47405,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,37.95397,229.64924,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,37.97064,222.57903,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,37.98730,228.42033,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.00397,230.82441,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.02064,227.70263,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.03730,225.35145,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.05397,224.17580,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.07064,225.64826,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.08730,222.70376,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.10397,232.71223,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.12064,234.17604,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.13730,235.64778,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.15397,242.59061,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.17064,246.47127,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.18730,251.94214,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.20397,282.65044,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.22064,311.23603,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.23730,311.88254,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.25397,309.35315,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.27064,311.47008,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.28730,321.05620,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.30397,321.35351,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.32064,315.23772,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.33730,325.52366,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.35397,351.86856,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.37064,357.82302,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.38730,360.46886,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.40397,372.52043,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.42064,367.59466,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.43730,361.88626,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.45397,354.41856,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.47064,348.88693,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.48730,342.24217,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.50397,341.82248,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.52064,338.71035,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.53730,334.71061,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.55397,330.71087,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.57064,325.06673,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.58730,320.71144,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.60397,316.71170,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.62064,329.97444,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.63730,342.86349,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.65397,341.71246,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.67064,336.06909,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.68730,331.71313,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.70397,342.50301,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.72064,349.10790,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.73730,347.53548,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.75397,334.67843,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.77064,325.42903,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.78730,322.35739,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.80397,329.39113,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.82064,331.82117,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.83730,332.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.85397,322.96868,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.87064,335.77723,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.88730,334.07465,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.90397,325.61257,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.92064,320.71696,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.93730,313.43445,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.95397,308.71751,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.97064,305.53833,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,38.98730,300.07707,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.00397,291.61620,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.02064,287.53895,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.03730,281.25804,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.05397,276.71915,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.07064,273.53957,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.08730,286.12122,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.10397,291.46006,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.12064,285.44036,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.13730,272.52154,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.15397,270.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.17064,264.26169,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.18730,258.90153,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.20397,251.44297,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.22064,250.81956,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.23730,247.72208,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.25397,245.36118,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.27064,244.18065,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.28730,239.90367,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.30397,237.36161,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.32064,233.72350,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.33730,232.18097,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.35397,226.26845,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.37064,228.27450,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.38730,224.08872,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.40397,224.63696,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.42064,224.18158,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.43730,222.36331,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.45397,216.27202,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.47064,218.27283,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.48730,218.18186,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.50397,213.09158,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.52064,221.81624,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.53730,217.45638,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.55397,223.36076,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.57064,220.91108,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.58730,226.54169,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.60397,224.72945,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.62064,222.36486,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.63730,222.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.65397,219.54771,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.67064,217.36528,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.68730,214.54813,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.70397,222.98945,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.72064,229.90295,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.73730,227.73162,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.75397,227.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.77064,221.28129,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.78730,232.25338,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.80397,236.62910,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.82064,235.37208,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.83730,240.69728,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.85397,239.55848,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.87064,230.04847,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.88730,231.25452,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.90397,229.55937,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.92064,233.88086,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.93730,237.44022,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.95397,238.81334,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.97064,241.43956,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,39.98730,268.83230,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.00397,296.13858,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.02064,313.19430,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.03730,308.68405,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.05397,323.25631,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.07064,340.81646,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.08730,339.12402,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.10397,359.94002,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.12064,376.37529,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.13730,382.24981,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.15397,381.37592,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.17064,369.63347,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.18730,374.30646,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.20397,384.11765,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.22064,384.37660,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.23730,387.24651,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.25397,390.43468,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.27064,387.75402,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.28730,391.86858,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.30397,389.75454,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.32064,382.50962,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.33730,387.48986,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.35397,389.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.37064,380.88899,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.38730,387.92136,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.40397,385.13420,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.42064,382.37818,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.43730,379.56747,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.45397,373.32495,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.47064,373.62129,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.48730,383.72687,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.50397,386.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.52064,380.32693,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.53730,376.56890,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.55397,384.10300,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.57064,386.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.58730,389.24067,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.60397,386.75958,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.62064,386.81008,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.63730,389.43009,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.65397,381.09069,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.67064,383.85916,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.68730,387.42938,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.70397,388.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.72064,383.14208,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.73730,382.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.75397,382.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.77064,385.23777,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.78730,383.57190,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.80397,381.38141,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.82064,375.33541,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.83730,371.57252,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.85397,368.57272,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.87064,369.61802,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.88730,378.08936,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.90397,379.19113,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.92064,380.61761,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.93730,376.95630,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.95397,376.80867,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.97064,386.70325,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,40.98730,388.19146,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.00397,387.19153,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.02064,384.57478,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.03730,387.23336,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.05397,384.76690,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.07064,384.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.08730,383.19186,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.10397,377.34350,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.12064,366.30377,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.13730,368.84768,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.15397,366.76850,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.17064,370.84686,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.18730,376.84646,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.20397,378.80768,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.22064,380.61523,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.23730,382.61509,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.25397,382.19252,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.27064,384.42221,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.28730,386.61468,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.30397,378.12002,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.32064,377.61441,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.33730,381.22855,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.35397,379.57879,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.37064,375.77191,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.38730,380.64869,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.40397,375.54494,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.42064,366.73867,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.43730,364.19325,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.45397,359.96657,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.47064,346.09414,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.48730,334.12797,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.50397,338.45181,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.52064,335.96796,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.53730,334.19366,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.55397,320.29339,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.57064,316.19380,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.58730,316.00000,,,260831_2346_exp109r1_slot75_shift,8002
